Chemical,Label
NCGC00023722-05,0
NCGC00094446-03,0
NCGC00260251-01,0
NCGC00257127-01,0
NCGC00258937-01,1
NCGC00015240-06,0
NCGC00259523-01,0
NCGC00016609-01,0
NCGC00256753-01,0
NCGC00016009-10,0
NCGC00257697-01,0
NCGC00259219-01,0
NCGC00094357-01,0
NCGC00258917-01,1
NCGC00159342-02,0
NCGC00181788-01,0
NCGC00256965-01,0
NCGC00182070-02,0
NCGC00095162-01,0
NCGC00259554-01,1
NCGC00257474-01,0
NCGC00257905-01,0
NCGC00017245-02,0
NCGC00091080-03,1
NCGC00259027-01,0
NCGC00163597-02,0
NCGC00255245-01,0
NCGC00014648-01,1
NCGC00258859-01,0
NCGC00257199-01,0
NCGC00257101-01,0
NCGC00255807-01,0
NCGC00258726-01,0
NCGC00015060-06,0
NCGC00095049-01,1
NCGC00254180-01,0
NCGC00016240-01,0
NCGC00254646-01,0
NCGC00254479-01,0
NCGC00164558-01,0
NCGC00259037-01,0
NCGC00257111-01,0
NCGC00016876-01,1
NCGC00181041-01,0
NCGC00016959-01,0
NCGC00259963-01,0
NCGC00254712-01,1
NCGC00258081-01,0
NCGC00254231-01,0
NCGC00259839-01,0
NCGC00259869-01,0
NCGC00256004-01,0
NCGC00016408-01,0
NCGC00091056-01,0
NCGC00260489-01,1
NCGC00159377-02,0
NCGC00255896-01,1
NCGC00015508-08,0
NCGC00256926-01,0
NCGC00090771-01,0
NCGC00259111-01,0
NCGC00256233-01,0
NCGC00257132-01,1
NCGC00257062-01,0
NCGC00258223-01,0
NCGC00257135-01,0
NCGC00258605-01,0
NCGC00259077-01,1
NCGC00259355-01,0
NCGC00257728-01,0
NCGC00257137-01,0
NCGC00090787-05,0
NCGC00160538-01,1
NCGC00259656-01,0
NCGC00258494-01,0
NCGC00260366-01,0
NCGC00159420-03,0
NCGC00259748-01,0
NCGC00255887-01,0
NCGC00255976-01,0
NCGC00259140-01,0
NCGC00256260-01,0
NCGC00259041-01,0
NCGC00259945-01,0
NCGC00254248-01,1
NCGC00247719-01,0
NCGC00160540-01,0
NCGC00260270-01,0
NCGC00254904-01,0
NCGC00259240-01,0
NCGC00258285-01,0
NCGC00255358-01,0
NCGC00255604-01,0
NCGC00016561-01,0
NCGC00182557-01,0
NCGC00256700-01,0
NCGC00258474-01,0
NCGC00183848-01,0
NCGC00256874-01,0
NCGC00256620-01,0
NCGC00258832-01,1
NCGC00091560-01,0
NCGC00164479-01,0
NCGC00254487-01,0
NCGC00257161-01,0
NCGC00259343-01,0
NCGC00164240-01,0
NCGC00254205-01,0
NCGC00259609-01,1
NCGC00017135-01,0
NCGC00255112-01,0
NCGC00255244-01,0
NCGC00258707-01,0
NCGC00016455-01,0
NCGC00259263-01,0
NCGC00258190-01,0
NCGC00095054-01,0
NCGC00256439-01,0
NCGC00259471-01,0
NCGC00015572-04,0
NCGC00256187-01,0
NCGC00255719-01,0
NCGC00185771-01,0
NCGC00253928-01,0
NCGC00257663-01,0
NCGC00258813-01,0
NCGC00015928-04,0
NCGC00254291-01,0
NCGC00258938-01,0
NCGC00254146-01,0
NCGC00095911-03,0
NCGC00255359-01,0
NCGC00257682-01,0
NCGC00254458-01,0
NCGC00257214-01,0
NCGC00254624-01,1
NCGC00256350-01,0
NCGC00259049-01,1
NCGC00095122-01,0
NCGC00256542-01,1
NCGC00256192-01,0
NCGC00253979-01,0
NCGC00015822-09,0
NCGC00015191-06,0
NCGC00063561-02,0
NCGC00255426-01,0
NCGC00257673-01,0
NCGC00255175-01,0
NCGC00164283-01,0
NCGC00260358-01,0
NCGC00256668-01,0
NCGC00254982-01,0
NCGC00258470-01,0
NCGC00256284-01,0
NCGC00258933-01,0
NCGC00258473-01,0
NCGC00256871-01,0
NCGC00260231-01,1
NCGC00183857-01,0
NCGC00255342-01,0
NCGC00258995-01,1
NCGC00255432-01,1
NCGC00258480-01,0
NCGC00256179-01,0
NCGC00258992-01,0
NCGC00257241-01,0
NCGC00254504-01,0
NCGC00257904-01,0
NCGC00095164-01,0
NCGC00258846-01,0
NCGC00259960-01,0
NCGC00257276-01,0
NCGC00256584-01,0
NCGC00258039-01,0
NCGC00259451-01,0
NCGC00255324-01,1
NCGC00016521-01,0
NCGC00256492-01,0
NCGC00254026-01,0
NCGC00259922-01,1
NCGC00257823-01,0
NCGC00093366-03,0
NCGC00259117-01,0
NCGC00161601-01,1
NCGC00016371-01,0
NCGC00254760-01,1
NCGC00256880-01,0
NCGC00260062-01,0
NCGC00254076-01,1
NCGC00259014-01,0
NCGC00091737-01,0
NCGC00016964-01,0
NCGC00256132-01,0
NCGC00091830-04,1
NCGC00160449-01,0
NCGC00254519-01,0
NCGC00258625-01,0
NCGC00260064-01,0
NCGC00256361-01,0
NCGC00257355-01,0
NCGC00255019-01,0
NCGC00167581-01,0
NCGC00016955-01,0
NCGC00254998-01,0
NCGC00257635-01,0
NCGC00259511-01,0
NCGC00260396-01,0
NCGC00257922-01,0
NCGC00255858-01,0
NCGC00260030-01,0
NCGC00259405-01,0
NCGC00016535-01,0
NCGC00256990-01,0
NCGC00160493-01,0
NCGC00260412-01,0
NCGC00254403-01,0
NCGC00255850-01,1
NCGC00256483-01,0
NCGC00257317-01,1
NCGC00255097-01,0
NCGC00259540-01,0
NCGC00257551-01,0
NCGC00159346-02,0
NCGC00257175-01,0
NCGC00256903-01,0
NCGC00183024-01,1
NCGC00254940-01,0
NCGC00258068-01,0
NCGC00258774-01,0
NCGC00255663-01,0
NCGC00255499-01,0
NCGC00255836-01,1
NCGC00258386-01,0
NCGC00254494-01,0
NCGC00181294-01,0
NCGC00258472-01,0
NCGC00255465-01,1
NCGC00254325-01,0
NCGC00182077-02,0
NCGC00255833-01,0
NCGC00255084-01,0
NCGC00254873-01,1
NCGC00260055-01,0
NCGC00258882-01,0
NCGC00163699-01,0
NCGC00160667-01,0
NCGC00256183-01,0
NCGC00258505-01,0
NCGC00183003-01,1
NCGC00255983-01,0
NCGC00183026-01,0
NCGC00015397-06,0
NCGC00256910-01,0
NCGC00258228-01,0
NCGC00254723-01,0
NCGC00255743-01,0
NCGC00159412-02,0
NCGC00258957-01,0
NCGC00254516-01,0
NCGC00256586-01,0
NCGC00259424-01,0
NCGC00247718-01,0
NCGC00257012-01,1
NCGC00254785-01,0
NCGC00016064-04,0
NCGC00259738-01,0
NCGC00016233-01,0
NCGC00159345-02,0
NCGC00026132-02,1
NCGC00259075-01,0
NCGC00094989-01,0
NCGC00254808-01,0
NCGC00168253-01,0
NCGC00183025-01,0
NCGC00257354-01,0
NCGC00255206-01,0
NCGC00255335-01,0
NCGC00256762-01,0
NCGC00255443-01,1
NCGC00257488-01,0
NCGC00016940-01,0
NCGC00260373-01,0
NCGC00259598-01,0
NCGC00254683-01,0
NCGC00259866-01,1
NCGC00090766-01,0
NCGC00016251-08,0
NCGC00256515-01,1
NCGC00160518-01,0
NCGC00256512-01,0
NCGC00164358-01,0
NCGC00255337-01,0
NCGC00016511-02,0
NCGC00257774-01,0
NCGC00256964-01,0
NCGC00259243-01,0
NCGC00257665-01,0
NCGC00255273-01,0
NCGC00257049-01,0
NCGC00075916-01,0
NCGC00257038-01,1
NCGC00159442-02,0
NCGC00168353-01,1
NCGC00257437-01,0
NCGC00260252-01,0
NCGC00256418-01,0
NCGC00254711-01,0
NCGC00257245-01,0
NCGC00254493-01,0
NCGC00091012-01,0
NCGC00256199-01,0
NCGC00253920-01,0
NCGC00257113-01,0
NCGC00258375-01,0
NCGC00256309-01,0
NCGC00255513-01,1
NCGC00159376-02,0
NCGC00167585-01,0
NCGC00166217-01,0
NCGC00259611-01,0
NCGC00258353-01,0
NCGC00257283-01,0
NCGC00164568-01,1
NCGC00167435-01,0
NCGC00256174-01,0
NCGC00258735-01,0
NCGC00256109-01,0
NCGC00025132-01,0
NCGC00255939-01,1
NCGC00256712-01,0
NCGC00160595-01,1
NCGC00016160-02,0
NCGC00254178-01,1
NCGC00256991-01,0
NCGC00258117-01,0
NCGC00182971-01,0
NCGC00258302-01,0
NCGC00254821-01,0
NCGC00255972-01,0
NCGC00091414-02,0
NCGC00255615-01,0
NCGC00017260-05,1
NCGC00095896-01,0
NCGC00256379-01,0
NCGC00183016-01,0
NCGC00258689-01,0
NCGC00163242-01,0
NCGC00260215-01,0
NCGC00257235-01,0
NCGC00015829-02,0
NCGC00255856-01,0
NCGC00091051-01,0
NCGC00256200-01,0
NCGC00160603-01,1
NCGC00254882-01,0
NCGC00016623-01,0
NCGC00259618-01,0
NCGC00167968-01,0
NCGC00256323-01,1
NCGC00255448-01,0
NCGC00255578-01,0
NCGC00257220-01,0
NCGC00258622-01,0
NCGC00016314-01,0
NCGC00159518-02,1
NCGC00255362-01,0
NCGC00185756-01,0
NCGC00257901-01,0
NCGC00256362-01,0
NCGC00256780-01,0
NCGC00257653-01,0
NCGC00259297-01,0
NCGC00164429-01,0
NCGC00016387-02,0
NCGC00017400-05,0
NCGC00257954-01,0
NCGC00095191-01,0
NCGC00259628-01,0
NCGC00260066-01,0
NCGC00256176-01,1
NCGC00256532-01,0
NCGC00260121-01,0
NCGC00256531-01,0
NCGC00259578-01,0
NCGC00257364-01,0
NCGC00258812-01,0
NCGC00258823-01,0
NCGC00257043-01,0
NCGC00254742-01,0
NCGC00258339-01,0
NCGC00256151-01,0
NCGC00094985-01,0
NCGC00258163-01,0
NCGC00256242-01,0
NCGC00254927-01,0
NCGC00256261-01,0
NCGC00259606-01,0
NCGC00260392-01,0
NCGC00258100-01,0
NCGC00259331-01,0
NCGC00255191-01,0
NCGC00159389-02,0
NCGC00160642-01,0
NCGC00255398-01,0
NCGC00164495-01,0
NCGC00255600-01,0
NCGC00096051-02,0
NCGC00256070-01,0
NCGC00255656-01,1
NCGC00162150-01,1
NCGC00159503-02,0
NCGC00094894-01,0
NCGC00256669-01,0
NCGC00255529-01,0
NCGC00254966-01,0
NCGC00257767-01,0
NCGC00260216-01,0
NCGC00181095-01,0
NCGC00015443-06,0
NCGC00017073-01,0
NCGC00259498-01,1
NCGC00258422-01,0
NCGC00259718-01,0
NCGC00259321-01,0
NCGC00258046-01,0
NCGC00253924-01,0
NCGC00016337-02,0
NCGC00015247-04,0
NCGC00257615-01,0
NCGC00163163-01,0
NCGC00258058-01,1
NCGC00095837-01,0
NCGC00181051-01,0
NCGC00256507-01,0
NCGC00182970-01,0
NCGC00256628-01,0
NCGC00254057-01,0
NCGC00167808-01,0
NCGC00256785-01,0
NCGC00255637-01,0
NCGC00254143-01,0
NCGC00255472-01,0
NCGC00259276-01,0
NCGC00259200-01,0
NCGC00254810-01,1
NCGC00257714-01,0
NCGC00257007-01,0
NCGC00254930-01,0
NCGC00253985-01,0
NCGC00260275-01,1
NCGC00254654-01,1
NCGC00256521-01,0
NCGC00164561-01,0
NCGC00256613-01,0
NCGC00259114-01,0
NCGC00254887-01,0
NCGC00259647-01,0
NCGC00260123-01,0
NCGC00255804-01,0
NCGC00254806-01,0
NCGC00188429-01,0
NCGC00091146-02,0
NCGC00260147-01,0
NCGC00254679-01,0
NCGC00167538-01,0
NCGC00092362-01,0
NCGC00016605-01,0
NCGC00257729-01,0
NCGC00168266-02,0
NCGC00255711-01,1
NCGC00254787-01,0
NCGC00257826-01,0
NCGC00256657-01,0
NCGC00159519-02,0
NCGC00186006-01,0
NCGC00259113-01,0
NCGC00183840-01,0
NCGC00254941-01,0
NCGC00159430-03,0
NCGC00183017-01,0
NCGC00255612-01,0
NCGC00016273-01,0
NCGC00258115-01,0
NCGC00257232-01,0
NCGC00257592-01,0
NCGC00254984-01,0
NCGC00167531-01,0
NCGC00255618-01,0
NCGC00094843-01,0
NCGC00016499-01,0
NCGC00257866-01,0
NCGC00016508-01,0
NCGC00258984-01,0
NCGC00074022-02,0
NCGC00253994-01,1
NCGC00255344-01,0
NCGC00258773-01,0
NCGC00260397-01,0
NCGC00255174-01,0
NCGC00093949-03,0
NCGC00254670-01,0
NCGC00254606-01,1
NCGC00259734-01,0
NCGC00256570-01,1
NCGC00181345-01,0
NCGC00259621-01,0
NCGC00258089-01,0
NCGC00257385-01,0
NCGC00254322-01,0
NCGC00258123-01,0
NCGC00257854-01,0
NCGC00255397-01,1
NCGC00018242-04,0
NCGC00258980-01,0
NCGC00016099-04,0
NCGC00255647-01,0
NCGC00259215-01,1
NCGC00258079-01,0
NCGC00258221-01,0
NCGC00259102-01,0
NCGC00257622-01,1
NCGC00091493-01,0
NCGC00255447-01,1
NCGC00181020-01,0
NCGC00255135-01,0
NCGC00160378-01,0
NCGC00093889-03,0
NCGC00257892-01,0
NCGC00254304-01,1
NCGC00255549-01,0
NCGC00257723-01,1
NCGC00254117-01,0
NCGC00024595-03,0
NCGC00255024-01,0
NCGC00257343-01,0
NCGC00091865-01,0
NCGC00255658-01,0
NCGC00257707-01,0
NCGC00260205-01,0
NCGC00090986-03,0
NCGC00259825-01,0
NCGC00181103-01,0
NCGC00166207-01,0
NCGC00257260-01,0
NCGC00254454-01,0
NCGC00254191-01,0
NCGC00189077-01,0
NCGC00258519-01,0
NCGC00254739-01,0
NCGC00256624-01,0
NCGC00257813-01,0
NCGC00166141-01,0
NCGC00254997-01,1
NCGC00257009-01,0
NCGC00257131-01,0
NCGC00260003-01,0
NCGC00259901-01,0
NCGC00160614-01,0
NCGC00160643-01,0
NCGC00256330-01,0
NCGC00183868-01,1
NCGC00254340-01,0
NCGC00255838-01,1
NCGC00164625-02,0
NCGC00259828-01,0
NCGC00015793-03,0
NCGC00255251-01,1
NCGC00160655-01,1
NCGC00255870-01,0
NCGC00159491-02,0
NCGC00259158-01,0
NCGC00257069-01,0
NCGC00181052-01,1
NCGC00017259-04,1
NCGC00259169-01,0
NCGC00255218-01,0
NCGC00015754-08,0
NCGC00091575-01,0
NCGC00255636-01,0
NCGC00257771-01,0
NCGC00095074-01,0
NCGC00255780-01,0
NCGC00258075-01,0
NCGC00181102-01,0
NCGC00256190-01,0
NCGC00255319-01,0
NCGC00016692-01,0
NCGC00256332-01,0
NCGC00257120-01,0
NCGC00095899-01,0
NCGC00255454-01,1
NCGC00257050-01,0
NCGC00255360-01,0
NCGC00254328-01,1
NCGC00255737-01,0
NCGC00254832-01,1
NCGC00183098-01,0
NCGC00255693-01,0
NCGC00015817-05,0
NCGC00258462-01,0
NCGC00258723-01,0
NCGC00164590-01,0
NCGC00091338-01,0
NCGC00255723-01,0
NCGC00260145-01,0
NCGC00257759-01,0
NCGC00258442-01,1
NCGC00181320-01,0
NCGC00256227-01,0
NCGC00257164-01,0
NCGC00254431-01,0
NCGC00090759-01,0
NCGC00257273-01,0
NCGC00255590-01,0
NCGC00257288-01,0
NCGC00258570-01,0
NCGC00257964-01,0
NCGC00255917-01,0
NCGC00255788-01,0
NCGC00254056-01,0
NCGC00018211-03,0
NCGC00255437-01,0
NCGC00016813-01,0
NCGC00256491-01,0
NCGC00164494-01,0
NCGC00256552-01,0
NCGC00168085-02,0
NCGC00258731-01,0
NCGC00254119-01,0
NCGC00260379-01,0
NCGC00257951-01,0
NCGC00255524-01,1
NCGC00162179-02,0
NCGC00159495-02,0
NCGC00259100-01,1
NCGC00256417-01,0
NCGC00188440-01,0
NCGC00257234-01,0
NCGC00256352-01,0
NCGC00255474-01,0
NCGC00256158-01,0
NCGC00258503-01,0
NCGC00186046-01,0
NCGC00016810-01,0
NCGC00258103-01,1
NCGC00256328-01,1
NCGC00260394-01,0
NCGC00257405-01,0
NCGC00256291-01,0
NCGC00095188-01,1
NCGC00255527-01,0
NCGC00256644-01,0
NCGC00255528-01,1
NCGC00256773-01,0
NCGC00258645-01,0
NCGC00256764-01,0
NCGC00259052-01,0
NCGC00018274-04,0
NCGC00025325-02,0
NCGC00015846-10,0
NCGC00254914-01,0
NCGC00255955-01,0
NCGC00168269-02,0
NCGC00257542-01,0
NCGC00257188-01,0
NCGC00254910-01,0
NCGC00014437-01,0
NCGC00254141-01,0
NCGC00094855-01,0
NCGC00253992-01,0
NCGC00254196-01,0
NCGC00260109-01,0
NCGC00096009-01,0
NCGC00160645-01,0
NCGC00255839-01,0
NCGC00256967-01,0
NCGC00256755-01,0
NCGC00257440-01,0
NCGC00254303-01,0
NCGC00254049-01,0
NCGC00259811-01,0
NCGC00256872-01,0
NCGC00160583-01,1
NCGC00254714-01,0
NCGC00166265-01,0
NCGC00258011-01,1
NCGC00256583-01,0
NCGC00254249-01,0
NCGC00254944-01,0
NCGC00256225-01,1
NCGC00256744-01,0
NCGC00260538-01,0
NCGC00094980-01,0
NCGC00258663-01,0
NCGC00256651-01,0
NCGC00164402-01,0
NCGC00016576-01,0
NCGC00259614-01,0
NCGC00165996-01,0
NCGC00091066-01,0
NCGC00259526-01,1
NCGC00254226-01,0
NCGC00256347-01,0
NCGC00257339-01,0
NCGC00257885-01,0
NCGC00256155-01,0
NCGC00016241-06,0
NCGC00254213-01,0
NCGC00015982-05,0
NCGC00186461-01,0
NCGC00159329-02,0
NCGC00021191-07,0
NCGC00258811-01,0
NCGC00258388-01,0
NCGC00181160-01,0
NCGC00254637-01,0
NCGC00254673-01,1
NCGC00257455-01,0
NCGC00256359-01,0
NCGC00159439-02,0
NCGC00257963-01,0
NCGC00254262-01,0
NCGC00016064-06,0
NCGC00260352-01,0
NCGC00259474-01,0
NCGC00254604-01,1
NCGC00182990-01,0
NCGC00095084-01,0
NCGC00259210-01,0
NCGC00260112-01,0
NCGC00257981-01,0
NCGC00094594-01,0
NCGC00013225-01,0
NCGC00018263-02,0
NCGC00254061-01,0
NCGC00256811-01,0
NCGC00260102-01,0
NCGC00257756-01,0
NCGC00015656-06,0
NCGC00254614-01,1
NCGC00258697-01,0
NCGC00094908-01,0
NCGC00016504-01,0
NCGC00095120-01,1
NCGC00259145-01,0
NCGC00260265-01,0
NCGC00254566-01,1
NCGC00257563-01,0
NCGC00257732-01,0
NCGC00257541-01,0
NCGC00160508-01,0
NCGC00160385-01,0
NCGC00254896-01,0
NCGC00258026-01,0
NCGC00258009-01,0
NCGC00260157-01,0
NCGC00255913-01,0
NCGC00254948-01,0
NCGC00260669-01,0
NCGC00095280-01,0
NCGC00254176-01,0
NCGC00257814-01,0
NCGC00255382-01,0
NCGC00254740-01,0
NCGC00188443-01,0
NCGC00256549-01,0
NCGC00094713-01,0
NCGC00258885-01,0
NCGC00021123-02,0
NCGC00255200-01,0
NCGC00016668-02,0
NCGC00259034-01,0
NCGC00094381-03,1
NCGC00254836-01,0
NCGC00258672-01,1
NCGC00257380-01,0
NCGC00255563-01,0
NCGC00260308-01,0
NCGC00259715-01,0
NCGC00256514-01,1
NCGC00258212-01,0
NCGC00015615-02,1
NCGC00021144-02,0
NCGC00247705-01,0
NCGC00254719-01,0
NCGC00258206-01,0
NCGC00259527-01,0
NCGC00095312-01,0
NCGC00255878-01,1
NCGC00091351-03,0
NCGC00256886-01,0
NCGC00018163-06,0
NCGC00255092-01,0
NCGC00255554-01,0
NCGC00259689-01,0
NCGC00254594-01,1
NCGC00257568-01,0
NCGC00257923-01,0
NCGC00254970-01,0
NCGC00159326-02,0
NCGC00166312-01,0
NCGC00259643-01,0
NCGC00167438-01,0
NCGC00164265-01,0
NCGC00259332-01,0
NCGC00259009-01,0
NCGC00015771-04,0
NCGC00260287-01,0
NCGC00258854-01,0
NCGC00258818-01,0
NCGC00260459-01,1
NCGC00025158-01,0
NCGC00094861-01,0
NCGC00254457-01,0
NCGC00025295-01,0
NCGC00094280-01,0
NCGC00254700-01,0
NCGC00256941-01,0
NCGC00260091-01,0
NCGC00258713-01,0
NCGC00259813-01,0
NCGC00253976-01,1
NCGC00188442-01,0
NCGC00164623-01,0
NCGC00254299-01,0
NCGC00254223-01,1
NCGC00016563-01,0
NCGC00160527-01,1
NCGC00257890-01,0
NCGC00256984-01,0
NCGC00256245-01,0
NCGC00167488-01,0
NCGC00254953-01,0
NCGC00258923-01,0
NCGC00255631-01,0
NCGC00255030-01,0
NCGC00259378-01,0
NCGC00258219-01,0
NCGC00259882-01,0
NCGC00095140-01,0
NCGC00256072-01,0
NCGC00016490-06,0
NCGC00259555-01,0
NCGC00167434-01,0
NCGC00256895-01,0
NCGC00258738-01,0
NCGC00015970-02,1
NCGC00159520-02,0
NCGC00256619-01,0
NCGC00257556-01,0
NCGC00185765-01,0
NCGC00022472-05,0
NCGC00094765-01,0
NCGC00167436-01,0
NCGC00254964-01,0
NCGC00160529-01,0
NCGC00255890-01,0
NCGC00181047-01,0
NCGC00257733-01,0
NCGC00258261-01,0
NCGC00256202-01,0
NCGC00253977-01,1
NCGC00259969-01,1
NCGC00254203-01,0
NCGC00160456-01,0
NCGC00254844-01,0
NCGC00259514-01,0
NCGC00258342-01,1
NCGC00254159-01,0
NCGC00166295-01,0
NCGC00260241-01,0
NCGC00254593-01,0
NCGC00018255-04,0
NCGC00260258-01,0
NCGC00254190-01,0
NCGC00259277-01,0
NCGC00183877-01,0
NCGC00257840-01,0
NCGC00255141-01,0
NCGC00254621-01,0
NCGC00258760-01,0
NCGC00258523-01,0
NCGC00257537-01,0
NCGC00258799-01,0
NCGC00258862-01,1
NCGC00182040-01,0
NCGC00160526-01,0
NCGC00254901-01,0
NCGC00247673-01,1
NCGC00025335-01,0
NCGC00254980-01,0
NCGC00259605-01,0
NCGC00255802-01,0
NCGC00093534-02,0
NCGC00257168-01,0
NCGC00254356-01,0
NCGC00166301-02,0
NCGC00257180-01,0
NCGC00255182-01,1
NCGC00257336-01,0
NCGC00259406-01,0
NCGC00016916-01,0
NCGC00255540-01,1
NCGC00161422-01,1
NCGC00257191-01,0
NCGC00254201-01,1
NCGC00024842-02,0
NCGC00257095-01,0
NCGC00254672-01,0
NCGC00259269-01,0
NCGC00015038-03,0
NCGC00254240-01,0
NCGC00259350-01,0
NCGC00257134-01,0
NCGC00255027-01,0
NCGC00182982-01,0
NCGC00255525-01,1
NCGC00256146-01,0
NCGC00254421-01,0
NCGC00254957-01,0
NCGC00254218-01,1
NCGC00258566-01,0
NCGC00091657-02,0
NCGC00257560-01,0
NCGC00257417-01,0
NCGC00257959-01,0
NCGC00163230-01,0
NCGC00256014-01,0
NCGC00015074-10,0
NCGC00259165-01,0
NCGC00015673-08,0
NCGC00254733-01,0
NCGC00016685-05,0
NCGC00256277-01,0
NCGC00160389-02,0
NCGC00255050-01,0
NCGC00254913-01,0
NCGC00254926-01,1
NCGC00257835-01,0
NCGC00257004-01,1
NCGC00254716-01,0
NCGC00255698-01,0
NCGC00256479-01,0
NCGC00256285-01,1
NCGC00257025-01,0
NCGC00181038-01,0
NCGC00016119-02,0
NCGC00258952-01,0
NCGC00255567-01,0
NCGC00016865-01,0
NCGC00168267-01,0
NCGC00258322-01,0
NCGC00254590-01,0
NCGC00168776-01,0
NCGC00257832-01,0
NCGC00260118-01,0
NCGC00254365-01,0
NCGC00255130-01,0
NCGC00257392-01,0
NCGC00257321-01,0
NCGC00254501-01,0
NCGC00016327-01,1
NCGC00090708-03,0
NCGC00164248-01,0
NCGC00260542-01,0
NCGC00015741-06,0
NCGC00254293-01,1
NCGC00256029-01,0
NCGC00181022-01,0
NCGC00255222-01,0
NCGC00255240-01,1
NCGC00255516-01,0
NCGC00073294-02,1
NCGC00183012-01,0
NCGC00181017-01,1
NCGC00166276-01,0
NCGC00258608-01,0
NCGC00159361-02,0
NCGC00260014-01,0
NCGC00091258-02,0
NCGC00258728-01,0
NCGC00142622-03,0
NCGC00256748-01,0
NCGC00260345-01,0
NCGC00258749-01,0
NCGC00258423-01,0
NCGC00259669-01,1
NCGC00259730-01,0
NCGC00168750-01,0
NCGC00258235-01,0
NCGC00259040-01,0
NCGC00016987-01,0
NCGC00260171-01,0
NCGC00164234-01,1
NCGC00255824-01,0
NCGC00090753-01,0
NCGC00259570-01,1
NCGC00258056-01,0
NCGC00181131-01,0
NCGC00256147-01,0
NCGC00259486-01,0
NCGC00256133-01,1
NCGC00015277-02,0
NCGC00258104-01,1
NCGC00160374-01,0
NCGC00259756-01,0
NCGC00090887-02,0
NCGC00257375-01,0
NCGC00258052-01,0
NCGC00182980-01,1
NCGC00254276-01,0
NCGC00255304-01,1
NCGC00181150-01,0
NCGC00255025-01,0
NCGC00259613-01,0
NCGC00259979-01,0
NCGC00016047-03,0
NCGC00256673-01,0
NCGC00258024-01,0
NCGC00258413-01,0
NCGC00256226-01,0
NCGC00256527-01,0
NCGC00254891-01,0
NCGC00164634-01,0
NCGC00259530-01,0
NCGC00181301-01,0
NCGC00259919-01,0
NCGC00258010-01,0
NCGC00163481-02,0
NCGC00167563-01,0
NCGC00257887-01,0
NCGC00256912-01,0
NCGC00254323-01,0
NCGC00259267-01,0
NCGC00167420-01,0
NCGC00254096-01,0
NCGC00254174-01,0
NCGC00259883-01,0
NCGC00259943-01,0
NCGC00256264-01,0
NCGC00182046-01,0
NCGC00256940-01,0
NCGC00258639-01,0
NCGC00183860-01,0
NCGC00254451-01,0
NCGC00256040-01,0
NCGC00255002-01,0
NCGC00016687-01,0
NCGC00255449-01,0
NCGC00254568-01,0
NCGC00260012-01,1
NCGC00017116-01,0
NCGC00254285-01,0
NCGC00167984-01,0
NCGC00257088-01,0
NCGC00254515-01,0
NCGC00257398-01,0
NCGC00258216-01,0
NCGC00183847-01,0
NCGC00256104-01,0
NCGC00162178-02,0
NCGC00258685-01,0
NCGC00258431-01,0
NCGC00259104-01,0
NCGC00256623-01,0
NCGC00257129-01,0
NCGC00163217-01,0
NCGC00258408-01,0
NCGC00015716-05,0
NCGC00167422-01,0
NCGC00159418-02,0
NCGC00016985-01,0
NCGC00258670-01,0
NCGC00015547-02,1
NCGC00163616-01,0
NCGC00181165-01,0
NCGC00258953-01,0
NCGC00256270-01,0
NCGC00091583-02,0
NCGC00258709-01,0
NCGC00256750-01,0
NCGC00259807-01,0
NCGC00260375-01,0
NCGC00091937-01,1
NCGC00256900-01,0
NCGC00093347-02,0
NCGC00159328-02,0
NCGC00256875-01,0
NCGC00254126-01,0
NCGC00166112-01,0
NCGC00256879-01,0
NCGC00256194-01,0
NCGC00254156-01,0
NCGC00016528-01,0
NCGC00095163-01,0
NCGC00256057-01,0
NCGC00094220-02,0
NCGC00167533-01,0
NCGC00256999-01,1
NCGC00255922-01,0
NCGC00255678-01,0
NCGC00258035-01,0
NCGC00256825-01,0
NCGC00255993-01,0
NCGC00255692-01,0
NCGC00257247-01,0
NCGC00255257-01,0
NCGC00182987-01,0
NCGC00255054-01,0
NCGC00254556-01,1
NCGC00258698-01,0
NCGC00254018-01,1
NCGC00257366-01,0
NCGC00256210-01,0
NCGC00257791-01,0
NCGC00258376-01,0
NCGC00255415-01,0
NCGC00166306-01,0
NCGC00254529-01,0
NCGC00254195-01,1
NCGC00160448-01,1
NCGC00185747-01,0
NCGC00014750-02,0
NCGC00260074-01,1
NCGC00255601-01,0
NCGC00013722-01,0
NCGC00160408-01,0
NCGC00255034-01,0
NCGC00256558-01,0
NCGC00259487-01,0
NCGC00254207-01,0
NCGC00094738-01,0
NCGC00255864-01,0
NCGC00259101-01,1
NCGC00015099-05,0
NCGC00258929-01,0
NCGC00256952-01,0
NCGC00254306-01,0
NCGC00016778-01,0
NCGC00260211-01,0
NCGC00095838-01,0
NCGC00258059-01,0
NCGC00016651-03,0
NCGC00167510-01,0
NCGC00256833-01,0
NCGC00254532-01,0
NCGC00159429-02,0
NCGC00253917-01,0
NCGC00259948-01,0
NCGC00254703-01,0
NCGC00015216-11,0
NCGC00259966-01,0
NCGC00254730-01,0
NCGC00254825-01,0
NCGC00260138-01,0
NCGC00167496-01,1
NCGC00161927-01,1
NCGC00257210-01,0
NCGC00256923-01,0
NCGC00160587-01,0
NCGC00254804-01,0
NCGC00255195-01,1
NCGC00256544-01,0
NCGC00259058-01,0
NCGC00016769-01,0
NCGC00182546-01,0
